N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1287.0,KBSTAR 내수주플러스,7710.0,45.0,-0.58%,0.0
1288.0,ACE 미국30년국채선물레버리지(합성 H),8555.0,0.0,0.00%,0.0
1289.0,세방우,7410.0,70.0,-0.94%,500.0
1290.0,신한 레버리지 미국달러 선물 ETN,13610.0,0.0,0.00%,0.0
1291.0,미래에셋 에너지화학 Core5 ETN,13490.0,0.0,0.00%,0.0
1292.0,ACE 미국달러SOFR금리(합성),9905.0,10.0,-0.10%,0.0
1293.0,TIGER 미국채30년스트립액티브(합성 H),52270.0,0.0,0.00%,0.0
1294.0,KODEX 차이나A50,17765.0,185.0,-1.03%,0.0
1295.0,대신 S&P 2X 천연가스 선물 ETN B,26355.0,1255.0,+5.00%,0.0
1296.0,SOL 코스닥150,13525.0,95.0,+0.71%,0.0
1297.0,TIGER Fn신재생에너지,10445.0,10.0,+0.10%,0.0
1298.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,10440.0,185.0,+1.80%,0.0
1299.0,KOSEF 국고채3년,108010.0,105.0,-0.10%,0.0
1300.0,KODEX 미국S&P500에너지(합성),12420.0,40.0,+0.32%,0.0
1301.0,SOL 글로벌탄소배출권선물IHS(합성),12920.0,5.0,-0.04%,0.0,,,
1302.0,TIGER 삼성그룹펀더멘털,11235.0,90.0,-0.79%,0.0,,,
1303.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),51560.0,2845.0,-5.23%,0.0,,,
1304.0,TIGER 탄소효율그린뉴딜,8585.0,20.0,-0.23%,0.0,,,
1305.0,녹십자홀딩스2우,30400.0,100.0,+0.33%,500.0,,,
1306.0,KBSTAR 글로벌4차산업IT(합성 H),22300.0,55.0,+0.25%,0.0,,,
1307.0,KBSTAR 200선물인버스2X,2520.0,35.0,+1.41%,0.0,,,
1308.0,미래에셋 원유선물혼합 ETN(H),25450.0,265.0,+1.05%,0.0,,,
1309.0,KODEX S&P글로벌인프라(합성),14130.0,95.0,-0.67%,0.0,,,
1310.0,TIGER 글로벌멀티에셋TIF액티브,9545.0,10.0,-0.10%,0.0,,,
1311.0,메리츠 미국채10년 ETN(H),8410.0,5.0,+0.06%,0.0,,,
1312.0,SOL 미국S&P500ESG,11435.0,10.0,-0.09%,0.0,,,
1313.0,대덕전자1우,11930.0,130.0,+1.10%,500.0,,,
1314.0,TIGER KRX기후변화솔루션,13130.0,35.0,+0.27%,0.0,,,
1315.0,신한 은 선물 ETN(H),12405.0,25.0,+0.20%,0.0,,,
1316.0,WOORI 대한민국국고채액티브,50665.0,70.0,-0.14%,0.0,,,
1317.0,ACE 국고채3년,101600.0,90.0,-0.09%,0.0,,,
1318.0,ACE ESG액티브,7610.0,55.0,-0.72%,0.0,,,
1319.0,KODEX 고배당,8675.0,75.0,-0.86%,0.0,,,
1320.0,신한 브렌트원유 선물 ETN(H),12080.0,150.0,+1.26%,0.0,,,
1321.0,TIGER KRX2차전지K-뉴딜레버리지,10730.0,35.0,+0.33%,0.0,,,
1322.0,코아스,773.0,18.0,-2.28%,500.0,979.0,762.0,-7.0
1323.0,하이트론,2470.0,0.0,0.00%,500.0,108.0,168.0,-89.0
1324.0,한화투자증권우,4945.0,20.0,+0.41%,5000.0,,,
1325.0,KBSTAR 국고채3년,107495.0,60.0,-0.06%,0.0,,,
1326.0,KODEX 미국러셀2000(H),11950.0,30.0,-0.25%,0.0,,,
1327.0,KBSTAR 중장기국공채액티브,101050.0,30.0,-0.03%,0.0,,,
1328.0,TRUE 레버리지 금 선물 ETN,23060.0,0.0,0.00%,0.0,,,
1329.0,메리츠 레버리지 인플레이션 국채 ETN,11520.0,0.0,0.00%,0.0,,,
1330.0,KODEX TRF5050,12680.0,125.0,-0.98%,0.0,,,
1331.0,TIGER 구리실물,9710.0,30.0,-0.31%,0.0,,,
1332.0,TRUE 인버스 2X 구리 선물 ETN,22795.0,40.0,-0.18%,0.0,,,
1333.0,ARIRANG 미국단기우량회사채,108420.0,580.0,+0.54%,0.0,,,
1334.0,KODEX TRF7030,14145.0,20.0,-0.14%,0.0,,,
1335.0,TIGER 코스피고배당,13225.0,95.0,-0.71%,0.0,,,
1336.0,KODEX 삼성전자채권혼합Wise,10750.0,45.0,-0.42%,0.0,,,
1337.0,미래에셋 레버리지 옥수수 선물 ETN,22435.0,10.0,+0.04%,0.0,,,
1338.0,대신 레버리지 KRX 금현물 ETN,22300.0,0.0,0.00%,0.0,,,
1339.0,하나 블룸버그 2X 천연가스 선물 ETN(H) B,22215.0,1140.0,+5.41%,0.0,,,
1340.0,TIGER 코스닥150선물인버스,3965.0,25.0,-0.63%,0.0,,,
1341.0,미래에셋 인버스 코스피200 선물 ETN,11100.0,60.0,+0.54%,0.0,,,
1342.0,KODEX 미국S&P500(H),10790.0,10.0,-0.09%,0.0,,,
1343.0,TIGER 미국나스닥100TR채권혼합Fn,11055.0,30.0,-0.27%,0.0,,,
1344.0,신한 인버스 코스피 200 선물 ETN,11050.0,15.0,+0.14%,0.0,,,
1345.0,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,22085.0,1070.0,+5.09%,0.0,,,
1346.0,메리츠 인플레이션 국채 ETN,11000.0,0.0,0.00%,0.0,,,
1347.0,TIGER 미국달러선물인버스2X,6870.0,15.0,+0.22%,0.0,,,
1348.0,TIGER TSMC밸류체인FACTSET,10975.0,80.0,-0.72%,0.0,,,
1349.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),21930.0,215.0,-0.97%,0.0,,,
1350.0,신한 인버스 2X 코스닥 150 선물 ETN,8705.0,125.0,-1.42%,0.0,,,
1351.0,하나 S&P 인버스 2X WTI원유 선물 ETN,21585.0,420.0,-1.91%,0.0
1352.0,KB S&P 인버스 2X WTI원유 선물 ETN,21545.0,455.0,-2.07%,0.0
1353.0,메리츠 레버리지 대표 농산물 선물 ETN(H),21520.0,365.0,-1.67%,0.0
1354.0,QV 블룸버그 -2X WTI원유선물 ETN,21500.0,500.0,-2.27%,0.0
1355.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,21485.0,470.0,-2.14%,0.0
1356.0,KODEX 코스피대형주,12415.0,75.0,-0.60%,0.0
1357.0,신한 다우존스지수 선물 ETN(H),21090.0,25.0,-0.12%,0.0
1358.0,KODEX 배당성장채권혼합,11685.0,35.0,-0.30%,0.0
1359.0,ACE 엔비디아채권혼합블룸버그,14005.0,5.0,+0.04%,0.0
1360.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,10450.0,230.0,+2.25%,0.0
1361.0,신한 옥수수 선물 ETN(H),10430.0,40.0,-0.38%,0.0
1362.0,TIGER 미국배당+7%프리미엄다우존스,10170.0,35.0,-0.34%,0.0
1363.0,메리츠 인버스 2X 구리 선물 ETN(H),20825.0,255.0,+1.24%,0.0
1364.0,KBSTAR 국채선물5년추종인버스,55085.0,90.0,+0.16%,0.0
1365.0,신한 FnGuide 치킨 ETN,10405.0,135.0,+1.31%,0.0
1366.0,ACE 코스닥150,13810.0,100.0,+0.73%,0.0
1367.0,삼성 레버리지 S&P500 선물 ETN,20670.0,5.0,+0.02%,0.0
1368.0,KBSTAR 국고채3년선물인버스,106865.0,55.0,+0.05%,0.0
1369.0,QV S&P500 VIX S/T 선물 ETN D,10300.0,25.0,+0.24%,0.0
1370.0,하나 인버스 2X 구리 선물 ETN(H),20590.0,200.0,+0.98%,0.0
1371.0,코오롱모빌리티그룹우,8380.0,210.0,-2.44%,500.0
1372.0,QV 인버스 레버리지 구리 선물 ETN(H),20510.0,0.0,0.00%,0.0
1373.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),20500.0,395.0,-1.89%,0.0
1374.0,LX하우시스우,19840.0,160.0,-0.80%,5000.0
1375.0,메리츠 인버스 천연가스 선물 ETN(H),20430.0,485.0,-2.32%,0.0
1376.0,키움 인버스 미국달러선물 ETN,10200.0,10.0,+0.10%,0.0
1377.0,신한 K200 USD 선물 바이셀 ETN,10180.0,0.0,0.00%,0.0
1378.0,하나 레버리지 옥수수 선물 ETN(H),20310.0,10.0,+0.05%,0.0
1379.0,QV 레버리지 금 선물 ETN(H),20275.0,0.0,0.00%,0.0
1380.0,HANARO 코스닥150,13695.0,35.0,+0.26%,0.0
1381.0,KBSTAR 200선물레버리지,15570.0,250.0,-1.58%,0.0
1382.0,메리츠 레버리지 국채30년 ETN,5060.0,20.0,-0.39%,0.0
1383.0,메리츠 레버리지 금 선물 ETN(H),20165.0,0.0,0.00%,0.0
1384.0,TRUE 인버스 2X 금 선물 ETN,20165.0,40.0,+0.20%,0.0
1385.0,미래에셋 -2X 미국채울트라30년 선물 ETN,10050.0,30.0,-0.30%,0.0
1386.0,미래에셋 인버스 천연가스 선물 ETN(H),20075.0,525.0,-2.55%,0.0
1387.0,메리츠 KIS 통안채 1년 ETN,50160.0,0.0,0.00%,0.0
1388.0,메리츠 인버스 국채3년 ETN,10030.0,0.0,0.00%,0.0
1389.0,대상우,14540.0,10.0,-0.07%,1000.0
1390.0,신한 인버스 2X 다우존스지수 선물 ETN(H),1990.0,5.0,+0.25%,0.0
1391.0,미래에셋 코스닥150 선물 ETN,9880.0,45.0,-0.45%,0.0
1392.0,QV iSelect 글로벌 EMP ETN(H),9845.0,0.0,0.00%,0.0
1393.0,삼성 인버스 2X S&P500 선물 ETN,19690.0,65.0,+0.33%,0.0
1394.0,미래에셋 2X 미국채울트라30년 선물 ETN,9815.0,0.0,0.00%,0.0
1395.0,넥센타이어1우B,3020.0,0.0,0.00%,500.0
1396.0,QV 미국 IT TOP5 ETN(H),28015.0,0.0,0.00%,0.0
1397.0,KODEX 미국나스닥100선물인버스(H),9995.0,5.0,+0.05%,0.0
1398.0,TIGER 코스닥150바이오테크,7325.0,5.0,-0.07%,0.0
1399.0,미래에셋 미디어엔터 Core5 ETN,9710.0,140.0,-1.42%,0.0
1400.0,KODEX 아시아반도체공급망exChina액티브,12910.0,90.0,-0.69%,0.0
1401.0,솔루스첨단소재2우B,10180.0,80.0,+0.79%,100.0,,,
1402.0,비케이탑스,904.0,0.0,0.00%,500.0,319.0,975.0,-96.0
1403.0,TIGER MKF배당귀족,11290.0,70.0,+0.62%,0.0,,,
1404.0,메리츠 국채10년 ETN,9590.0,0.0,0.00%,0.0,,,
1405.0,코리아써우,6460.0,130.0,+2.05%,500.0,,,
1406.0,KBSTAR 차이나HSCEI(H),7635.0,75.0,-0.97%,0.0,,,
1407.0,신한 코스닥 150 ETN,9480.0,0.0,0.00%,0.0,,,
1408.0,TIGER 차이나항셍테크레버리지(합성 H),7360.0,120.0,-1.60%,0.0,,,
1409.0,ACE 아시아TOP50S&P,12580.0,75.0,-0.59%,0.0,,,
1410.0,TIGER 차이나반도체FACTSET,6270.0,40.0,-0.63%,0.0,,,
1411.0,TIGER 농산물선물Enhanced(H),7215.0,15.0,+0.21%,0.0,,,
1412.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),125.0,0.0,0.00%,0.0,,,
1413.0,미래에셋 인버스 2X 은 선물 ETN,18640.0,55.0,-0.29%,0.0,,,
1414.0,TRUE 인버스 2X 은 선물 ETN,18640.0,0.0,0.00%,0.0,,,
1415.0,KB 레버리지 KOSDAQ 150 선물 ETN,37045.0,560.0,+1.53%,0.0,,,
1416.0,KODEX 코스피100,26380.0,130.0,-0.49%,0.0,,,
1417.0,하이트진로2우B,16280.0,0.0,0.00%,5000.0,,,
1418.0,미래에셋 천연가스 선물 ETN(H),3060.0,65.0,+2.17%,0.0,,,
1419.0,대한제당우,2820.0,70.0,-2.42%,500.0,,,
1420.0,QV 블룸버그 2X 천연가스 선물 ETN(H),1405.0,65.0,+4.85%,0.0,,,
1421.0,TIGER KRX게임K-뉴딜,5260.0,55.0,-1.03%,0.0,,,
1422.0,KBSTAR 미국S&P500(H),11335.0,0.0,0.00%,0.0,,,
1423.0,메리츠 인버스 2X 금 선물 ETN(H),18110.0,0.0,0.00%,0.0,,,
1424.0,TRUE 인버스 2X 플래티넘 선물 ETN,18025.0,55.0,+0.31%,0.0,,,
1425.0,에셋플러스 코리아플랫폼액티브,7175.0,60.0,-0.83%,0.0,,,
1426.0,KODEX 게임산업,7155.0,85.0,-1.17%,0.0,,,
1427.0,메리츠 미국 인플레이션 국채 ETN(H),8915.0,5.0,+0.06%,0.0,,,
1428.0,KB CSI 500 ETN,8905.0,0.0,0.00%,0.0,,,
1429.0,미래에셋 인버스 코스닥150 선물 ETN,8895.0,35.0,-0.39%,0.0,,,
1430.0,신한 인버스 코스닥 150 선물 ETN,8890.0,60.0,-0.67%,0.0,,,
1431.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,,,
1432.0,QV 인버스 미국 IT TOP5 ETN(H),8850.0,0.0,0.00%,0.0,,,
1433.0,QV 인버스 레버리지 금 선물 ETN(H),17675.0,0.0,0.00%,0.0,,,
1434.0,에이리츠,3955.0,15.0,+0.38%,5000.0,8.0,893.0,-19.0
1435.0,KB CSI 300 ETN,8810.0,50.0,-0.56%,0.0,,,
1436.0,미래에셋 코스피200 선물 ETN,8805.0,70.0,-0.79%,0.0,,,
1437.0,신한 코스피 200 ETN,8740.0,40.0,-0.46%,0.0,,,
1438.0,SOL 국고채3년,102835.0,15.0,+0.01%,0.0,,,
1439.0,TIGER 차이나CSI300인버스(합성),8670.0,40.0,+0.46%,0.0,,,
1440.0,한화갤러리아우,5970.0,70.0,+1.19%,500.0,,,
1441.0,삼성 인버스 2X 항셍테크 ETN(H),8580.0,145.0,+1.72%,0.0,,,
1442.0,마이티 다이나믹퀀트액티브,11720.0,120.0,-1.01%,0.0,,,
1443.0,TRUE 인버스 2X 유로스탁스50 ETN(H) B,16715.0,130.0,+0.78%,0.0,,,
1444.0,KODEX 200롱코스닥150숏선물,8795.0,100.0,-1.12%,0.0,,,
1445.0,NPC우,3160.0,35.0,-1.10%,500.0,,,
1446.0,메리츠 인버스 2X 은 선물 ETN(H),16650.0,85.0,+0.51%,0.0,,,
1447.0,삼양홀딩스우,54700.0,200.0,-0.36%,5000.0,,,
1448.0,QV 인버스 레버리지 은 선물 ETN(H),16550.0,0.0,0.00%,0.0,,,
1449.0,메리츠 인버스 2X 국채30년 ETN,16535.0,45.0,+0.27%,0.0,,,
1450.0,TRUE 레버리지 플래티넘 선물 ETN,16460.0,55.0,-0.33%,0.0,,,
1451.0,대신 밀 선물 ETN(H),8230.0,5.0,+0.06%,0.0,,,
1452.0,FOCUS KRX300,16355.0,0.0,0.00%,0.0,,,
1453.0,신한 레버리지 구리 선물 ETN,16350.0,250.0,-1.51%,0.0,,,
1454.0,KODEX TDF2050액티브,11230.0,25.0,-0.22%,0.0,,,
1455.0,한화우,33700.0,0.0,0.00%,5000.0,,,
1456.0,KBSTAR 200선물인버스,5765.0,40.0,+0.70%,0.0,,,
1457.0,KBSTAR 글로벌메타버스Moorgate,9205.0,5.0,-0.05%,0.0,,,
1458.0,신한 인버스 WTI원유 선물 ETN(H),3215.0,40.0,-1.23%,0.0,,,
1459.0,KODEX 일본TOPIX100,17770.0,95.0,-0.53%,0.0,,,
1460.0,KODEX 배당성장,12710.0,25.0,-0.20%,0.0,,,
1461.0,KB 레버리지 항셍테크 선물 ETN(H) B,15865.0,285.0,-1.76%,0.0,,,
1462.0,KODEX 다우존스미국리츠(H),11735.0,5.0,-0.04%,0.0,,,
1463.0,KBSTAR 5대그룹주,6590.0,70.0,-1.05%,0.0,,,
1464.0,대신 철광석 선물 ETN(H) B,15795.0,70.0,+0.45%,0.0,,,
1465.0,KODEX 에너지화학,18730.0,250.0,+1.35%,0.0,,,
1466.0,TRUE 레버리지 은 선물 ETN,15720.0,0.0,0.00%,0.0,,,
1467.0,TRUE FTSE100 ETN,15675.0,0.0,0.00%,0.0,,,
1468.0,TIGER MSCI KOREA ESG리더스,8845.0,70.0,-0.79%,0.0,,,
1469.0,미래에셋 레버리지 은 선물 ETN,15590.0,0.0,0.00%,0.0,,,
1470.0,코오롱우,14480.0,200.0,-1.36%,5000.0,,,
1471.0,신한 인버스 2X 구리 선물 ETN,3115.0,35.0,+1.14%,0.0,,,
1472.0,KODEX 운송,4850.0,20.0,+0.41%,0.0,,,
1473.0,ACE 2차전지&친환경차액티브,11925.0,285.0,+2.45%,0.0,,,
1474.0,코오롱글로벌우,20900.0,150.0,-0.71%,5000.0,,,
1475.0,일정실업,12900.0,0.0,0.00%,5000.0,311.0,322.0,-87.0
1476.0,미래에셋 인버스 미디어엔터 Core5 ETN,15420.0,70.0,+0.46%,0.0,,,
1477.0,TIGER LG그룹+펀더멘털,9135.0,95.0,-1.03%,0.0,,,
1478.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10230.0,20.0,-0.20%,0.0,,,
1479.0,TIMEFOLIO 이노베이션액티브,8970.0,95.0,+1.07%,0.0,,,
1480.0,TIGER 배당성장,15815.0,110.0,-0.69%,0.0,,,
1481.0,미래에셋 인버스 2X 옥수수 선물 ETN,15150.0,0.0,0.00%,0.0,,,
1482.0,LX홀딩스1우,10300.0,60.0,+0.59%,1000.0,,,
1483.0,ACE 일본TOPIX레버리지(H),30110.0,220.0,-0.73%,0.0,,,
1484.0,KODEX 기계장비,7450.0,65.0,+0.88%,0.0,,,
1485.0,메리츠 미국레버리지 인플레이션국채ETN(H),7475.0,0.0,0.00%,0.0,,,
1486.0,TRUE 레버리지 구리 선물 ETN,14840.0,110.0,-0.74%,0.0,,,
1487.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,14750.0,25.0,-0.17%,0.0,,,
1488.0,SOL 미국TOP5채권혼합40 Solactive,11320.0,20.0,-0.18%,0.0,,,
1489.0,TIGER 단기선진하이일드(합성 H),12190.0,105.0,-0.85%,0.0,,,
1490.0,ACE 글로벌메타버스테크액티브,8590.0,5.0,+0.06%,0.0,,,
1491.0,KODEX 200exTOP,11210.0,40.0,-0.36%,0.0,,,
1492.0,삼성 인버스 2X 구리 선물 ETN(H),2905.0,35.0,+1.22%,0.0,,,
1493.0,KODEX 보험,7230.0,35.0,-0.48%,0.0,,,
1494.0,TIGER AI코리아그로스액티브,12040.0,75.0,-0.62%,0.0,,,
1495.0,KOSEF 코스닥150,6855.0,40.0,+0.59%,0.0,,,
1496.0,한진칼우,26600.0,400.0,+1.53%,2500.0,,,
1497.0,HANARO Fn K-게임,4380.0,55.0,-1.24%,0.0,,,
1498.0,KBSTAR 채권혼합,59110.0,275.0,-0.46%,0.0,,,
1499.0,메리츠 인버스 2X 미국채10년 ETN(H),14185.0,0.0,0.00%,0.0,,,
1500.0,FOCUS AI코리아액티브,11800.0,25.0,-0.21%,0.0,,,
1501.0,ARIRANG 코스피50,23560.0,210.0,-0.88%,0.0
1502.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),14135.0,0.0,0.00%,0.0
1503.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),14115.0,55.0,-0.39%,0.0
1504.0,대신 S&P 인버스 WTI원유 선물 ETN,14035.0,195.0,-1.37%,0.0
1505.0,삼성 인버스 2X 코스피200 선물 ETN,14005.0,205.0,+1.49%,0.0
1506.0,신한 인버스 2X 코스피 200 선물 ETN,13980.0,300.0,+2.19%,0.0
1507.0,ACE 미국다우존스리츠(합성 H),77620.0,110.0,-0.14%,0.0
1508.0,KODEX 미국S&P500산업재(합성),24325.0,75.0,+0.31%,0.0
1509.0,신한 인버스 옥수수 선물 ETN(H),6975.0,40.0,+0.58%,0.0
1510.0,KBSTAR V&S셀렉트밸류채권혼합,11620.0,30.0,-0.26%,0.0
1511.0,메리츠 레버리지 은 선물 ETN(H),13900.0,0.0,0.00%,0.0
1512.0,KB 레버리지 KOSPI 200 선물 ETN,27730.0,45.0,-0.16%,0.0
1513.0,QV 레버리지 은 선물 ETN(H),13865.0,0.0,0.00%,0.0
1514.0,KODEX 3대농산물선물(H),11820.0,145.0,+1.24%,0.0
1515.0,FOCUS ESG리더스,9870.0,70.0,-0.70%,0.0
1516.0,KODEX KRX300레버리지,13770.0,55.0,-0.40%,0.0
1517.0,TIGER 유로스탁스배당30,11470.0,25.0,+0.22%,0.0
1518.0,KODEX 200가치저변동,9795.0,50.0,-0.51%,0.0
1519.0,KODEX 미국S&P바이오(합성),23300.0,230.0,-0.98%,0.0
1520.0,하나 인버스 2X 옥수수 선물 ETN(H),13590.0,5.0,+0.04%,0.0
1521.0,메리츠 레버리지 구리 선물 ETN(H),13540.0,0.0,0.00%,0.0
1522.0,TRUE 레버리지 유로스탁스50 ETN(H) B,13520.0,75.0,-0.55%,0.0
1523.0,QV 레버리지 구리 선물 ETN(H),13465.0,0.0,0.00%,0.0
1524.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),13430.0,80.0,-0.59%,0.0
1525.0,TRUE 인버스 플래티넘 선물 ETN,13405.0,75.0,+0.56%,0.0
1526.0,하나 레버리지 구리 선물 ETN(H),13400.0,0.0,0.00%,0.0
1527.0,메리츠 인버스 국채30년 ETN,13395.0,0.0,0.00%,0.0
1528.0,삼성 레버리지 구리 선물 ETN(H),13390.0,125.0,-0.92%,0.0
1529.0,TIGER K게임,8115.0,95.0,-1.16%,0.0
1530.0,KOSEF 미국달러선물레버리지,11790.0,25.0,-0.21%,0.0
1531.0,HANARO 글로벌탄소배출권선물ICE(합성),11540.0,80.0,-0.69%,0.0
1532.0,유유제약1우,5770.0,210.0,+3.78%,1000.0
1533.0,KB 인버스 2X KOSDAQ 150 선물 ETN,8715.0,130.0,-1.47%,0.0
1534.0,BNK 주주가치액티브,11845.0,50.0,-0.42%,0.0
1535.0,삼성 인버스 2X HSCEI ETN(H),13010.0,145.0,-1.10%,0.0
1536.0,KBSTAR 헬스케어채권혼합,10840.0,5.0,-0.05%,0.0
1537.0,TIGER 200커버드콜ATM,8655.0,45.0,-0.52%,0.0
1538.0,ARIRANG 우주항공&UAM iSelect,11275.0,70.0,+0.62%,0.0
1539.0,삼성 인버스 HSCEI ETN(H),12955.0,0.0,0.00%,0.0
1540.0,신한 인버스 금 선물 ETN(H),6450.0,0.0,0.00%,0.0
1541.0,ARIRANG 선진국MSCI(합성 H),11120.0,25.0,+0.23%,0.0
1542.0,TIGER 원유선물인버스(H),3485.0,45.0,-1.27%,0.0
1543.0,대신 인버스 밀 선물 ETN(H),12865.0,30.0,+0.23%,0.0
1544.0,KB 레버리지 FANG 플러스 ETN(H),25705.0,25.0,-0.10%,0.0
1545.0,삼성 인버스 2X 은 선물 ETN(H),1275.0,5.0,+0.39%,0.0
1546.0,KOSEF 미국S&P500,11565.0,25.0,-0.22%,0.0
1547.0,TIGER 200 철강소재,8590.0,15.0,-0.17%,0.0
1548.0,KODEX 미국클린에너지나스닥,9080.0,85.0,+0.94%,0.0
1549.0,KOSEF 미국나스닥100(H),12690.0,5.0,-0.04%,0.0
1550.0,ARIRANG 미국다우존스고배당주(합성 H),14915.0,100.0,-0.67%,0.0
1551.0,메리츠 인버스 2X 미국채30년 ETN(H),12660.0,15.0,+0.12%,0.0
1552.0,신한 FnGuide 폐기물처리 ETN,6320.0,20.0,-0.32%,0.0
1553.0,TIGER 글로벌자원생산기업(합성 H),14855.0,115.0,-0.77%,0.0
1554.0,QV US 500 월간레버리지 ETN(H),24795.0,2245.0,+9.96%,0.0
1555.0,TRUE 인버스 은 선물 ETN,12380.0,0.0,0.00%,0.0
1556.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),12360.0,145.0,+1.19%,0.0
1557.0,JW중외제약2우B,60000.0,0.0,0.00%,2500.0
1558.0,ARIRANG ESG성장주액티브,8185.0,30.0,-0.37%,0.0
1559.0,티와이홀딩스우,9850.0,120.0,-1.20%,500.0
1560.0,신한 USD K200 선물 바이셀 ETN,6110.0,0.0,0.00%,0.0
1561.0,KOSEF 고배당,8405.0,50.0,-0.59%,0.0
1562.0,메리츠 인버스 미국채10년 ETN(H),12160.0,5.0,-0.04%,0.0
1563.0,VITA MZ소비액티브,8100.0,100.0,+1.25%,0.0
1564.0,HANARO KOFR금리액티브(합성),101140.0,5.0,0.00%,0.0
1565.0,KODEX 테슬라밸류체인FactSet,11030.0,15.0,-0.14%,0.0
1566.0,TIMEFOLIO Korea플러스배당액티브,10450.0,45.0,-0.43%,0.0
1567.0,KODEX MSCI KOREA ESG유니버설,10045.0,65.0,-0.64%,0.0
1568.0,KOSEF 차이나A50커넥트MSCI,8605.0,35.0,+0.41%,0.0
1569.0,KODEX 미국S&P500경기소비재,12010.0,125.0,-1.03%,0.0
1570.0,ACE 글로벌브랜드TOP10블룸버그,12555.0,0.0,0.00%,0.0
1571.0,신한 달러인덱스 선물 ETN(H),11920.0,0.0,0.00%,0.0
1572.0,TRUE 금 선물 ETN,11895.0,0.0,0.00%,0.0
1573.0,KODEX TDF2030액티브,10800.0,35.0,-0.32%,0.0
1574.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,11860.0,0.0,0.00%,0.0
1575.0,삼성 인버스 항셍테크 ETN(H),11820.0,0.0,0.00%,0.0
1576.0,KB 인버스 2X 항셍테크 선물 ETN,11765.0,195.0,+1.69%,0.0
1577.0,신한 인버스 구리 선물 ETN(H),5880.0,0.0,0.00%,0.0
1578.0,KBSTAR 글로벌클린에너지S&P,8990.0,70.0,-0.77%,0.0
1579.0,ACE 멕시코MSCI(합성),14600.0,115.0,-0.78%,0.0
1580.0,ARIRANG 고배당주채권혼합,10610.0,40.0,-0.38%,0.0
1581.0,KBSTAR 중국MSCI China(H),8000.0,45.0,-0.56%,0.0
1582.0,메리츠 인버스 미국채30년 ETN(H),11590.0,5.0,+0.04%,0.0
1583.0,삼성 레버리지 항셍테크 ETN(H),1910.0,25.0,-1.29%,0.0
1584.0,파워 코스피100,25945.0,55.0,-0.21%,0.0
1585.0,KODEX 구리선물(H),6715.0,20.0,+0.30%,0.0
1586.0,TRUE 인버스 금 선물 ETN,11380.0,0.0,0.00%,0.0
1587.0,신한 인버스 콩 선물 ETN(H),5685.0,15.0,+0.26%,0.0
1588.0,KODEX 미국S&P500필수소비재,10325.0,15.0,+0.15%,0.0
1589.0,메리츠 인버스 2X 국채10년 ETN,11335.0,0.0,0.00%,0.0
1590.0,삼성중공우,98600.0,0.0,0.00%,1000.0
1591.0,에셋플러스 글로벌대장장이액티브,12020.0,30.0,-0.25%,0.0
1592.0,TIGER KRX300,16105.0,125.0,-0.77%,0.0
1593.0,신한 FnGuide 메타버스 ETN,5625.0,70.0,-1.23%,0.0
1594.0,TRUE 인버스 베트남 VN30 선물 ETN(H),11225.0,0.0,0.00%,0.0
1595.0,넥센우,3115.0,15.0,-0.48%,500.0
1596.0,KOSEF 미국달러선물인버스2X,6060.0,15.0,+0.25%,0.0
1597.0,대덕1우,9240.0,190.0,+2.10%,500.0
1598.0,ARIRANG 우량회사채50 1년,111970.0,40.0,-0.04%,0.0
1599.0,메리츠 대표 농산물 선물 ETN(H),11185.0,0.0,0.00%,0.0
1600.0,미래에셋 인도네시아 Top5 ETN,11175.0,60.0,-0.53%,0.0
1601.0,KODEX 필수소비재,6205.0,65.0,-1.04%,0.0
1602.0,QV iSelect-WG 그린에너지 ESG ETN,11095.0,0.0,0.00%,0.0
1603.0,신한 인버스 2X 미국달러 선물 ETN,5535.0,15.0,-0.27%,0.0
1604.0,삼성 인버스 코스피 200 선물 ETN,11055.0,45.0,+0.41%,0.0
1605.0,메리츠 인버스 구리 선물 ETN(H),11015.0,40.0,+0.36%,0.0
1606.0,TIGER 은행,6100.0,65.0,-1.05%,0.0
1607.0,에셋플러스 코리아대장장이액티브,12155.0,120.0,-0.98%,0.0
1608.0,ARIRANG 미국S&P500,10930.0,15.0,-0.14%,0.0
1609.0,메리츠 레버리지 국채5년 ETN,10905.0,0.0,0.00%,0.0
1610.0,삼성 인버스 구리 선물 ETN(H),10900.0,0.0,0.00%,0.0
